,ID,cnt,time_A_total,time_b1,time_b2,time_B_total,time_start,time_end,time_solving,time_total,time_answer,time_not_answer,time_solving_2,events_num,avg_time_btw_events,sequence,length,credit,OECD
14953,HKG000005601747,HKG,0,26.5,0,26.5,9.2,4.8,26.5,40.5,26.5,0,26.5,4,6.625,b,1,0,0
14954,HKG000005101580,HKG,11.4,4.4,4.1,8.5,3.1,2.2,27.6,32.9,19.9,7.7,27.6,22,1.254545455,abab,4,1,0
14955,HKG000005101568,HKG,6.4,7.5,10,17.5,17.3,3,25.4,45.7,23.9,1.5,25.4,13,1.953846154,bab,3,1,0
14956,HKG000005101582,HKG,0,0,0,0,7.2,3.3,11.3,21.8,0,11.3,11.3,3,3.766666667,NA,0,0,0
14957,HKG000011103453,HKG,0,14.4,0,14.4,10.7,2.2,17.4,30.3,14.4,3,17.4,6,2.9,b,1,0,0
14958,HKG000011103461,HKG,0,6.2,0,6.2,11.2,6.6,15.8,33.6,6.2,9.6,15.8,10,1.58,b,1,0,0
14959,HKG000014204457,HKG,0,0,0,0,7.6,2.4,9,19,0,9,9,3,3,NA,0,0,0
14960,HKG000014204470,HKG,0,0,0,0,6.8,2.3,19.1,28.2,0,19.1,19.1,3,6.366666667,NA,0,0,0
14961,HKG000014204454,HKG,2.5,8,7.1,15.1,14.2,2.6,24.6,41.4,17.6,7,24.6,18,1.366666667,bab,3,1,0
14962,HKG000003701156,HKG,7.8,8.7,24.5,33.2,11.9,2.8,43.9,58.6,41,2.9,43.9,13,3.376923077,bab,3,1,0
14963,HKG000006001848,HKG,0,0,0,0,13.2,5,8.4,26.6,0,8.4,8.4,11,0.763636364,NA,0,0,0
14964,HKG000006001855,HKG,0,0,0,0,18.9,3,11.9,33.8,0,11.9,11.9,6,1.983333333,NA,0,0,0
14965,HKG000006001864,HKG,0,5.7,0,5.7,8.3,3.1,5.7,17.1,5.7,0,5.7,4,1.425,b,1,0,0
14966,HKG000013504232,HKG,2.9,3.5,11.9,15.4,9.9,3,22.6,35.5,18.3,4.3,22.6,15,1.506666667,bab,3,1,0
14967,HKG000013504236,HKG,2.8,0,7.9,7.9,7.9,2.1,18.2,28.2,10.7,7.5,18.2,12,1.516666667,ba,2,0,0
14968,HKG000013504249,HKG,0,0,0,0,14,2.7,13.5,30.2,0,13.5,13.5,7,1.928571429,NA,0,0,0
14969,HKG000013504234,HKG,3.8,6.2,9.9,16.1,16.6,6.7,21.9,45.2,19.9,2,21.9,13,1.684615385,bab,3,1,0
14970,HKG000010203193,HKG,12.2,0,0,0,9.9,4.2,21.3,35.4,12.2,9.1,21.3,10,2.13,a,1,0,0
14971,HKG000010203170,HKG,0,0,0,0,21.8,8.3,11.6,41.7,0,11.6,11.6,3,3.866666667,NA,0,0,0
14972,HKG000010203187,HKG,4.5,4.6,15.2,19.8,6.2,2,37,45.2,24.3,12.7,37,22,1.681818182,bab,3,1,0
14973,HKG000003401055,HKG,3.4,15.4,30.4,45.8,20.8,3.4,53.5,77.7,49.2,4.3,53.5,13,4.115384615,bab,3,1,0
14974,HKG000003401054,HKG,0,0,0,0,13.1,2.7,7.5,23.3,0,7.5,7.5,3,2.5,NA,0,0,0
14975,HKG000000200047,HKG,17.9,0,0,0,12,1.8,30,43.8,17.9,12.1,30,15,2,a,1,0,0
14976,HKG000000200055,HKG,12.2,0,14.8,14.8,23,2.5,43.9,69.4,27,16.9,43.9,21,2.09047619,aab,3,0,0
14977,HKG000000200059,HKG,3.2,0,0,0,11.5,1.8,9.1,22.4,3.2,5.9,9.1,7,1.3,a,1,0,0
14978,HKG000000100012,HKG,0,0,0,0,0,0,0,8.7,0,8.7,8.7,0,NA,NA,0,0,0
14979,HKG000000100017,HKG,2.8,5.6,8.5,14.1,11.4,2.9,27.7,42,16.9,10.8,27.7,22,1.259090909,bab,3,1,0
14980,HKG000000100032,HKG,0,0,0,0,14.4,6.3,11.5,32.2,0,11.5,11.5,3,3.833333333,NA,0,0,0
14981,HKG000000100004,HKG,9.8,5,13.6,18.6,5.5,1.7,32.3,39.5,28.4,3.9,32.3,19,1.7,abab,4,1,0
14982,HKG000014404516,HKG,13.6,7.5,0,7.5,17.8,5.1,32.8,55.7,21.1,11.7,32.8,14,2.342857143,ab,2,1,0
14983,HKG000014404521,HKG,0,0,0,0,23.1,4.9,6.4,34.4,0,6.4,6.4,2,3.2,NA,0,0,0
14984,HKG000014404519,HKG,0,0,0,0,10.3,9.2,10.2,29.7,0,10.2,10.2,3,3.4,NA,0,0,0
14985,HKG000002900900,HKG,16.9,11.9,0,11.9,16,2.3,29.7,48,28.8,0.9,29.7,8,3.7125,ab,2,1,0
14986,HKG000002900919,HKG,0,0,0,0,37.7,6,6.4,50.1,0,6.4,6.4,3,2.133333333,NA,0,0,0
14987,HKG000002900888,HKG,0,0,0,0,15.3,2.4,14.6,32.3,0,14.6,14.6,3,4.866666667,NA,0,0,0
14988,HKG000000400122,HKG,0,8.8,0,8.8,9.9,3.3,8.8,22,8.8,0,8.8,4,2.2,b,1,0,0
14989,HKG000000400127,HKG,4.9,17.5,0,17.5,13.8,3.3,29.8,46.9,22.4,7.4,29.8,10,2.98,ab,2,1,0
14990,HKG000003801184,HKG,8.2,5.2,26.5,31.7,10.2,2.3,44.5,57,39.9,4.6,44.5,13,3.423076923,bab,3,1,0
14991,HKG000003801171,HKG,0,0,0,0,11.3,3.9,17.7,32.9,0,17.7,17.7,3,5.9,NA,0,0,0
14992,HKG000003801164,HKG,19.5,5,12.2,17.2,6.6,2.9,43.3,52.8,36.7,6.6,43.3,22,1.968181818,ababb,5,1,0
14993,HRV000013404093,HRV,0,0,18.3,18.3,21.8,3.2,24.6,49.6,18.3,6.3,24.6,9,2.733333333,b,1,0,0
14994,HRV000013404098,HRV,0,0,12.4,12.4,14.3,3.9,12.4,30.6,12.4,0,12.4,4,3.1,b,1,0,0
14995,HRV000013404092,HRV,0,0,0,0,24.9,6.8,23.3,55,0,23.3,23.3,4,5.825,NA,0,0,0
14996,HRV000005101570,HRV,5.4,5.5,17,22.5,31.2,6.2,33.8,71.2,27.9,5.9,33.8,13,2.6,bab,3,1,0
14997,HRV000005101547,HRV,25.7,21.8,6.5,28.3,25.5,1.7,60.2,87.4,54,6.2,60.2,17,3.541176471,abab,4,1,0
14998,HRV000005101556,HRV,0,0,0,0,12.1,11.6,3.7,27.4,0,3.7,3.7,3,1.233333333,NA,0,0,0
14999,HRV000005101559,HRV,35.8,17.4,0,17.4,24.5,4.2,54.7,83.4,53.2,1.5,54.7,8,6.8375,ab,2,1,0
15000,HRV000005101544,HRV,10.2,4,42.8,46.8,34,4.7,60.1,98.8,57,3.1,60.1,13,4.623076923,bab,3,1,0
15001,HRV000005101549,HRV,23,9.6,0,9.6,16.4,1.3,35.3,53,32.6,2.7,35.3,8,4.4125,ab,2,1,0
15002,HRV000005101545,HRV,0,0,0,0,13.7,8.1,18,39.8,0,18,18,3,6,NA,0,0,0
15003,HRV000005101555,HRV,0,0,0,0,17.3,3.2,11.6,32.1,0,11.6,11.6,3,3.866666667,NA,0,0,0
15004,HRV000016204971,HRV,7.8,0,8.2,8.2,21.6,2.7,21.5,45.8,16,5.5,21.5,18,1.194444444,aba,3,0,0
15005,HRV000016204973,HRV,0,0,0,0,15.1,13.3,7.7,36.1,0,7.7,7.7,3,2.566666667,NA,0,0,0
15006,HRV000016204980,HRV,0,0,0,0,0.2,4.2,13.5,17.9,0,13.5,13.5,3,4.5,NA,0,0,0
15007,HRV000016204961,HRV,0,0,0,0,23,5.3,4.7,33,0,4.7,4.7,3,1.566666667,NA,0,0,0
15008,HRV000016204965,HRV,0,0,0,0,24.1,3.3,3.7,31.1,0,3.7,3.7,3,1.233333333,NA,0,0,0
15009,HRV000016204977,HRV,0,0,0,0,27.7,3.8,20.6,52.1,0,20.6,20.6,3,6.866666667,NA,0,0,0
15010,HRV000004301290,HRV,0,37.7,0,37.7,17.6,3.4,37.7,58.7,37.7,0,37.7,5,7.54,b,1,0,0
15011,HRV000004301292,HRV,0,8.1,0,8.1,17.9,6.9,8.1,32.9,8.1,0,8.1,4,2.025,b,1,0,0
15012,HRV000004301311,HRV,20.2,9.7,0,9.7,8.3,2.5,31.8,42.6,29.9,1.9,31.8,8,3.975,ab,2,1,0
15013,HRV000004301310,HRV,0,15.1,0,15.1,29,2.6,30.5,62.1,15.1,15.4,30.5,8,3.8125,b,1,0,0
15014,HRV000004301315,HRV,9.2,10.6,0,10.6,20.3,3.6,22.7,46.6,19.8,2.9,22.7,8,2.8375,ab,2,1,0
15015,HRV000004301288,HRV,0,16.6,0,16.6,12.4,5.2,16.6,34.2,16.6,0,16.6,8,2.075,b,1,0,0
15016,HRV000009903014,HRV,0,0,0,0,0,0,0,10.7,0,10.7,10.7,0,NA,NA,0,0,0
15017,HRV000009903026,HRV,0,0,0,0,4.3,5.4,5.5,15.2,0,5.5,5.5,3,1.833333333,NA,0,0,0
15018,HRV000009903015,HRV,0,0,0,0,35.9,2.8,7.5,46.2,0,7.5,7.5,3,2.5,NA,0,0,0
15019,HRV000009903028,HRV,0,0,0,0,10.6,2.7,8.9,22.2,0,8.9,8.9,4,2.225,NA,0,0,0
15020,HRV000009903010,HRV,12.6,6.9,0,6.9,16.1,2.6,21.7,40.4,19.5,2.2,21.7,8,2.7125,ab,2,1,0
15021,HRV000009903016,HRV,0,0,0,0,14,3.4,9.4,26.8,0,9.4,9.4,3,3.133333333,NA,0,0,0
15022,HRV000002900861,HRV,0,0,0,0,29.7,5.8,13.5,49,0,13.5,13.5,4,3.375,NA,0,0,0
15023,HRV000002900859,HRV,0,0,0,0,26.8,7.6,33.6,68,0,33.6,33.6,3,11.2,NA,0,0,0
15024,HRV000002900838,HRV,0,0,0,0,12.1,4.4,5.5,22,0,5.5,5.5,3,1.833333333,NA,0,0,0
15025,HRV000002900847,HRV,25.2,17.1,0,17.1,15.7,3,43.6,62.3,42.3,1.3,43.6,8,5.45,ab,2,1,0
15026,HRV000002900867,HRV,0,33.1,0,33.1,19.4,2.7,33.1,55.2,33.1,0,33.1,4,8.275,b,1,0,0
15027,HRV000002900848,HRV,0,5.1,23.6,28.7,20.9,2.8,31.1,54.8,28.7,2.4,31.1,9,3.455555556,bb,2,0,0
15028,HRV000004901491,HRV,0,0,0,0,21.8,2.5,28,52.3,0,28,28,3,9.333333333,NA,0,0,0
15029,HRV000004901493,HRV,0,0,0,0,2.1,3.6,4.6,10.3,0,4.6,4.6,3,1.533333333,NA,0,0,0
15030,HRV000004901489,HRV,29.6,7.9,14.9,22.8,16,5.4,75.9,97.3,52.4,23.5,75.9,26,2.919230769,abbb,4,1,0
15031,HRV000004901501,HRV,0,0,0,0,16.3,3.6,38.2,58.1,0,38.2,38.2,3,12.73333333,NA,0,0,0
15032,HRV000004901482,HRV,0,27.6,0,27.6,24.9,3.2,27.6,55.7,27.6,0,27.6,4,6.9,b,1,0,0
15033,HRV000004901500,HRV,0,0,0,0,4.1,3.4,5.3,12.8,0,5.3,5.3,3,1.766666667,NA,0,0,0
15034,HRV000002300652,HRV,16.6,25.4,0,25.4,17.6,3.9,43.8,65.3,42,1.8,43.8,8,5.475,ab,2,1,0
15035,HRV000002300647,HRV,0,0,0,0,27.1,3,22,52.1,0,22,22,7,3.142857143,NA,0,0,0
15036,HRV000002300663,HRV,0,0,0,0,10.4,22.7,14.9,48,0,14.9,14.9,3,4.966666667,NA,0,0,0
15037,HRV000002300644,HRV,0,0,0,0,13.8,2.7,25.4,41.9,0,25.4,25.4,3,8.466666667,NA,0,0,0
15038,HRV000002300662,HRV,0,0,0,0,18.4,4.1,12.5,35,0,12.5,12.5,3,4.166666667,NA,0,0,0
15039,HRV000002300666,HRV,0,0,0,0,16.3,2.7,7,26,0,7,7,3,2.333333333,NA,0,0,0
15040,HRV000006902137,HRV,30.6,0,0,0,10.5,3.9,76.7,91.1,30.6,46.1,76.7,16,4.79375,a,1,0,0
15041,HRV000006902142,HRV,0,0,0,0,14.7,2.1,54,70.8,0,54,54,3,18,NA,0,0,0
15042,HRV000006902144,HRV,0,0,0,0,20.7,2.8,23,46.5,0,23,23,7,3.285714286,NA,0,0,0
15043,HRV000006902133,HRV,0,0,0,0,21.2,3.3,6.2,30.7,0,6.2,6.2,3,2.066666667,NA,0,0,0
15044,HRV000006902130,HRV,3.1,6.8,22.9,29.7,15.4,2.7,54.8,72.9,32.8,22,54.8,26,2.107692308,bbab,4,1,0
15045,HRV000006902128,HRV,10.1,7.2,0,7.2,11.4,6.5,33.3,51.2,17.3,16,33.3,11,3.027272727,ab,2,1,0
15046,HRV000006902143,HRV,0,0,0,0,11.3,2.3,31.1,44.7,0,31.1,31.1,3,10.36666667,NA,0,0,0
15047,HRV000006902125,HRV,15,5.4,0,5.4,13.9,5.8,21.9,41.6,20.4,1.5,21.9,8,2.7375,ab,2,1,0
15048,HRV000003400996,HRV,0,23.8,0,23.8,21.9,2.7,34.3,58.9,23.8,10.5,34.3,9,3.811111111,b,1,0,0
15049,HRV000003400999,HRV,0,0,0,0,9.5,4.8,30.1,44.4,0,30.1,30.1,3,10.03333333,NA,0,0,0
15050,HRV000003401028,HRV,0,0,0,0,9.2,3.2,14.7,27.1,0,14.7,14.7,3,4.9,NA,0,0,0
15051,HRV000003401023,HRV,0,0,0,0,20.1,4.9,7.7,32.7,0,7.7,7.7,4,1.925,NA,0,0,0
15052,HRV000003401013,HRV,24.1,19,0,19,31,3.2,51.1,85.3,43.1,8,51.1,10,5.11,ab,2,1,0
15053,HRV000003401009,HRV,4.8,7.1,30.7,37.8,37.1,20.5,46.9,104.5,42.6,4.3,46.9,13,3.607692308,bab,3,1,0
15054,HRV000003401027,HRV,0,0,0,0,20.6,2.9,14.8,38.3,0,14.8,14.8,3,4.933333333,NA,0,0,0
15055,HRV000010703243,HRV,0,0,0,0,26.2,6.1,18.3,50.6,0,18.3,18.3,3,6.1,NA,0,0,0
15056,HRV000010703244,HRV,3.3,5.2,13.2,18.4,14.4,2.1,27.7,44.2,21.7,6,27.7,13,2.130769231,bab,3,1,0
15057,HRV000010703273,HRV,0,31.3,0,31.3,13.5,3.4,31.3,48.2,31.3,0,31.3,4,7.825,b,1,0,0
15058,HRV000010703272,HRV,0,0,0,0,24.4,3.7,15.2,43.3,0,15.2,15.2,3,5.066666667,NA,0,0,0
15059,HRV000010703267,HRV,31.8,22.1,0,22.1,24.2,3.1,56.7,84,53.9,2.8,56.7,8,7.0875,ab,2,1,0
15060,HRV000010703249,HRV,0,0,0,0,14.2,3,8.7,25.9,0,8.7,8.7,3,2.9,NA,0,0,0
15061,HRV000010703254,HRV,15.3,9.4,0,9.4,27.3,2.7,25.9,55.9,24.7,1.2,25.9,8,3.2375,ab,2,1,0
15062,HRV000008202554,HRV,0,0,0,0,43.8,4.3,13.7,61.8,0,13.7,13.7,4,3.425,NA,0,0,0
15063,HRV000008202547,HRV,0,0,0,0,11.2,22.1,21.7,55,0,21.7,21.7,5,4.34,NA,0,0,0
15064,HRV000008202552,HRV,22.5,8.4,14,22.4,6.2,2.7,57.5,66.4,44.9,12.6,57.5,24,2.395833333,aabab,5,1,0
15065,HRV000008202538,HRV,0,0,0,0,26,2.9,21.2,50.1,0,21.2,21.2,4,5.3,NA,0,0,0
15066,HRV000008202527,HRV,13.3,6.7,4.2,10.9,25.6,3.2,28.4,57.2,24.2,4.2,28.4,17,1.670588235,abab,4,1,0
15067,HRV000008202544,HRV,0,0,0,0,20.5,5.7,15.5,41.7,0,15.5,15.5,4,3.875,NA,0,0,0
15068,HRV000011803584,HRV,0,0,0,0,9.7,5.6,14.2,29.5,0,14.2,14.2,3,4.733333333,NA,0,0,0
15069,HRV000011803590,HRV,27.8,0,0,0,14.5,4.1,39.4,58,27.8,11.6,39.4,7,5.628571429,a,1,0,0
15070,HRV000011803599,HRV,20.3,0,0,0,10.4,2.3,39.4,52.1,20.3,19.1,39.4,11,3.581818182,a,1,0,0
15071,HRV000011803593,HRV,6.1,6.5,23.4,29.9,55,3,38.8,96.8,36,2.8,38.8,13,2.984615385,bab,3,1,0
15072,HRV000011803600,HRV,5.6,5.1,61.2,66.3,36,3.2,77.1,116.3,71.9,5.2,77.1,13,5.930769231,bab,3,1,0
15073,HRV000011803603,HRV,0,0,10.2,10.2,35.5,3,16,54.5,10.2,5.8,16,9,1.777777778,b,1,0,0
15074,HRV000011803592,HRV,0,0,0,0,42,9.8,7.6,59.4,0,7.6,7.6,3,2.533333333,NA,0,0,0
15075,HRV000000600164,HRV,0,0,0,0,15.8,2.9,8.8,27.5,0,8.8,8.8,3,2.933333333,NA,0,0,0
15076,HRV000000600161,HRV,0,0,0,0,9.8,3.1,19.1,32,0,19.1,19.1,4,4.775,NA,0,0,0
15077,HRV000000600176,HRV,0,0,0,0,22.1,3.7,11.8,37.6,0,11.8,11.8,3,3.933333333,NA,0,0,0
15078,HRV000000600158,HRV,0,0,0,0,18.9,2.6,45.3,66.8,0,45.3,45.3,6,7.55,NA,0,0,0
15079,HRV000000600175,HRV,0,0,0,0,14.2,2.6,8.7,25.5,0,8.7,8.7,3,2.9,NA,0,0,0
15080,HRV000000600155,HRV,11.8,11.1,0,11.1,16.7,5.5,29.9,52.1,22.9,7,29.9,13,2.3,ab,2,1,0
15081,HRV000000600162,HRV,0,0,0,0,14.6,2.2,50.6,67.4,0,50.6,50.6,35,1.445714286,NA,0,0,0
15082,HRV000007702404,HRV,0,0,0,0,12.4,5.1,34.8,52.3,0,34.8,34.8,7,4.971428571,NA,0,0,0
15083,HRV000007702401,HRV,0,0,0,0,31.6,2.8,4.9,39.3,0,4.9,4.9,3,1.633333333,NA,0,0,0
15084,HRV000007702384,HRV,0,0,0,0,9.5,2.7,29.9,42.1,0,29.9,29.9,3,9.966666667,NA,0,0,0
15085,HRV000007702399,HRV,0,0,0,0,16.8,6,15.7,38.5,0,15.7,15.7,3,5.233333333,NA,0,0,0
15086,HRV000007702405,HRV,0,0,0,0,15.8,3,27.3,46.1,0,27.3,27.3,3,9.1,NA,0,0,0
15087,HRV000007702394,HRV,0,0,0,0,16.6,5.1,37,58.7,0,37,37,4,9.25,NA,0,0,0
15088,HRV000002500714,HRV,0,0,0,0,6.8,3,3.3,13.1,0,3.3,3.3,3,1.1,NA,0,0,0
15089,HRV000002500722,HRV,6.1,9,28.9,37.9,11.5,3.2,47.2,61.9,44,3.2,47.2,13,3.630769231,bab,3,1,0
15090,HRV000002500725,HRV,18.2,8.5,6.6,15.1,15.7,2.7,43.8,62.2,33.3,10.5,43.8,21,2.085714286,abab,4,1,0
15091,HRV000002500732,HRV,0,6.4,29.9,36.3,19.2,3.5,37.9,60.6,36.3,1.6,37.9,9,4.211111111,bb,2,0,0
15092,HRV000002500733,HRV,5.6,0,0,0,13.3,2.8,17.8,33.9,5.6,12.2,17.8,11,1.618181818,a,1,0,0
15093,HRV000002500726,HRV,0,0,0,0,20.3,2.5,26.7,49.5,0,26.7,26.7,7,3.814285714,NA,0,0,0
15094,HRV000002500712,HRV,0,0,0,0,38.4,10,21.9,70.3,0,21.9,21.9,3,7.3,NA,0,0,0
15095,HRV000013304057,HRV,0,0,0,0,35.9,11.7,15.9,63.5,0,15.9,15.9,3,5.3,NA,0,0,0
15096,HRV000013304061,HRV,0,0,0,0,16.3,2,0.9,19.2,0,0.9,0.9,3,0.3,NA,0,0,0
15097,HRV000013304062,HRV,0,0,0,0,12.9,7.7,23.2,43.8,0,23.2,23.2,3,7.733333333,NA,0,0,0
15098,HRV000013304065,HRV,25.1,14,0,14,13,3.9,40.7,57.6,39.1,1.6,40.7,8,5.0875,ab,2,1,0
15099,HRV000012303757,HRV,0,0,0,0,14.4,3.4,12.8,30.6,0,12.8,12.8,3,4.266666667,NA,0,0,0
15100,HRV000012303751,HRV,0,0,0,0,0,0,0,34.8,0,34.8,34.8,0,NA,NA,0,0,0
15101,HRV000012303753,HRV,0,24.8,0,24.8,14.3,4.3,24.8,43.4,24.8,0,24.8,4,6.2,b,1,0,0
15102,HRV000012303764,HRV,0,0,0,0,18.2,2.7,24.9,45.8,0,24.9,24.9,3,8.3,NA,0,0,0
15103,HRV000012303755,HRV,0,0,0,0,0,0,0,42.8,0,42.8,42.8,0,NA,NA,0,0,0
15104,HRV000012303772,HRV,12.9,4.5,6,10.5,15.2,3,27.1,45.3,23.4,3.7,27.1,13,2.084615385,abb,3,1,0
15105,HRV000012303778,HRV,0,0,0,0,32.3,4.1,11.8,48.2,0,11.8,11.8,3,3.933333333,NA,0,0,0
15106,HRV000006501995,HRV,0,0,0,0,6.3,3.5,20.7,30.5,0,20.7,20.7,7,2.957142857,NA,0,0,0
15107,HRV000006502020,HRV,0,25.4,0,25.4,18.5,3.5,25.4,47.4,25.4,0,25.4,4,6.35,b,1,0,0
15108,HRV000006501996,HRV,0,0,0,0,24.3,4.6,25.3,54.2,0,25.3,25.3,3,8.433333333,NA,0,0,0
15109,HRV000006502006,HRV,0,0,0,0,19.9,3.2,42.3,65.4,0,42.3,42.3,8,5.2875,NA,0,0,0
15110,HRV000006502018,HRV,6.3,7.4,16.8,24.2,17,3.1,33.3,53.4,30.5,2.8,33.3,14,2.378571429,bab,3,1,0
15111,HRV000006502011,HRV,0,7.6,29.5,37.1,7.4,3.5,40.8,51.7,37.1,3.7,40.8,9,4.533333333,bb,2,0,0
15112,HRV000007502322,HRV,0,0,0,0,5.6,4.3,8.4,18.3,0,8.4,8.4,4,2.1,NA,0,0,0
15113,HRV000007502337,HRV,0,0,0,0,15.4,2.7,15.7,33.8,0,15.7,15.7,3,5.233333333,NA,0,0,0
15114,HRV000007502313,HRV,0,0,0,0,15.3,2.9,30.7,48.9,0,30.7,30.7,3,10.23333333,NA,0,0,0
15115,HRV000007502318,HRV,0,0,0,0,10.6,4,28.5,43.1,0,28.5,28.5,3,9.5,NA,0,0,0
15116,HRV000007502317,HRV,0,0,0,0,11.7,3.7,18.9,34.3,0,18.9,18.9,3,6.3,NA,0,0,0
15117,HRV000007502336,HRV,11.8,16.1,0,16.1,12.5,5.5,31.2,49.2,27.9,3.3,31.2,10,3.12,ab,2,1,0
15118,HRV000011103383,HRV,12.5,0,0,0,15.3,8.8,49,73.1,12.5,36.5,49,13,3.769230769,a,1,0,0
15119,HRV000011103379,HRV,0,7.1,25.8,32.9,28.8,3.2,41,73,32.9,8.1,41,9,4.555555556,bb,2,0,0
15120,HRV000011103394,HRV,0,0,0,0,15.1,2.8,18.9,36.8,0,18.9,18.9,3,6.3,NA,0,0,0
15121,HRV000011103365,HRV,0,0,0,0,21,14.5,11,46.5,0,11,11,7,1.571428571,NA,0,0,0
15122,HRV000011103397,HRV,0,0,0,0,14.7,3.7,26.6,45,0,26.6,26.6,7,3.8,NA,0,0,0
15123,HRV000011103373,HRV,0,0,0,0,15.3,3.6,8.9,27.8,0,8.9,8.9,4,2.225,NA,0,0,0
15124,HRV000011103375,HRV,0,0,0,0,8.6,5.2,29.4,43.2,0,29.4,29.4,8,3.675,NA,0,0,0
15125,HRV000013904239,HRV,0,0,0,0,24,3.8,6.2,34,0,6.2,6.2,3,2.066666667,NA,0,0,0
15126,HRV000013904236,HRV,0,0,0,0,18.7,13.9,15.7,48.3,0,15.7,15.7,4,3.925,NA,0,0,0
15127,HRV000013904245,HRV,9.3,20.9,38.2,59.1,9.3,3,71.5,83.8,68.4,3.1,71.5,13,5.5,bab,3,1,0
15128,HRV000013904251,HRV,0,16.9,0,16.9,21,3.5,16.9,41.4,16.9,0,16.9,4,4.225,b,1,0,0
15129,HRV000013904233,HRV,7.2,0,5.8,5.8,14.7,2.8,36.7,54.2,13,23.7,36.7,27,1.359259259,ab,2,0,0
15130,HRV000013904241,HRV,41.2,12.2,0,12.2,17.8,3.6,65.6,87,53.4,12.2,65.6,12,5.466666667,aaaaab,6,1,0
15131,HRV000013904250,HRV,24.1,8.6,0,8.6,17.6,3.1,35.6,56.3,32.7,2.9,35.6,8,4.45,ab,2,1,0
15132,HRV000013904237,HRV,0,0,0,0,15.6,3.2,11,29.8,0,11,11,3,3.666666667,NA,0,0,0
15133,HRV000001800496,HRV,0,0,0,0,18.2,4.4,9.8,32.4,0,9.8,9.8,3,3.266666667,NA,0,0,0
15134,HRV000001800507,HRV,0,0,0,0,16.2,2.7,9.7,28.6,0,9.7,9.7,3,3.233333333,NA,0,0,0
15135,HRV000001800509,HRV,0,0,0,0,10.8,8.7,20.1,39.6,0,20.1,20.1,3,6.7,NA,0,0,0
15136,HRV000001800484,HRV,14.2,19.7,0,19.7,12,4.6,66.1,82.7,33.9,32.2,66.1,13,5.084615385,ab,2,1,0
15137,HRV000001800512,HRV,0,0,0,0,69.8,8.7,26.6,105.1,0,26.6,26.6,3,8.866666667,NA,0,0,0
15138,HRV000001800497,HRV,0,0,0,0,14.2,3.9,16.8,34.9,0,16.8,16.8,3,5.6,NA,0,0,0
15139,HRV000001800513,HRV,0,0,0,0,17.7,4,17.9,39.6,0,17.9,17.9,3,5.966666667,NA,0,0,0
15140,HRV000001600476,HRV,0,0,0,0,25.3,4.3,18,47.6,0,18,18,6,3,NA,0,0,0
15141,HRV000001600453,HRV,26.7,9.6,0,9.6,13.1,2.8,38.1,54,36.3,1.8,38.1,8,4.7625,ab,2,1,0
15142,HRV000001600461,HRV,23.7,0,0,0,14.5,3.9,49.6,68,23.7,25.9,49.6,7,7.085714286,a,1,0,0
15143,HRV000001600457,HRV,0,0,0,0,18.1,3.4,29.5,51,0,29.5,29.5,3,9.833333333,NA,0,0,0
15144,HRV000011203411,HRV,13.9,0,0,0,29.4,3.9,20.7,54,13.9,6.8,20.7,10,2.07,a,1,0,0
15145,HRV000011203404,HRV,0,0,0,0,46.3,2.9,22.2,71.4,0,22.2,22.2,3,7.4,NA,0,0,0
15146,HRV000011203405,HRV,0,0,0,0,14.3,4.6,13.6,32.5,0,13.6,13.6,3,4.533333333,NA,0,0,0
15147,HRV000011203399,HRV,0,0,0,0,24.3,4.1,17.4,45.8,0,17.4,17.4,3,5.8,NA,0,0,0
15148,HRV000011203423,HRV,4.3,0,0,0,22.4,4.7,68.5,95.6,4.3,64.2,68.5,57,1.201754386,a,1,0,0
15149,HRV000011203410,HRV,0,0,0,0,9.9,3.5,25,38.4,0,25,25,8,3.125,NA,0,0,0
15150,HRV000011203413,HRV,9.2,0,0,0,36.9,12.7,47.6,97.2,9.2,38.4,47.6,20,2.38,a,1,0,0
15151,HRV000003300980,HRV,0,7.9,0,7.9,16.7,3.3,17.8,37.8,7.9,9.9,17.8,9,1.977777778,b,1,0,0
15152,HRV000003300966,HRV,0,19.8,0,19.8,12,2.7,19.8,34.5,19.8,0,19.8,4,4.95,b,1,0,0
15153,HRV000003300984,HRV,0,10.1,0,10.1,33.5,2.6,10.1,46.2,10.1,0,10.1,4,2.525,b,1,0,0
15154,HRV000003300964,HRV,0,0,0,0,21.6,4.6,15.6,41.8,0,15.6,15.6,3,5.2,NA,0,0,0
15155,HRV000012903958,HRV,0,0,0,0,23.8,2.9,51.9,78.6,0,51.9,51.9,3,17.3,NA,0,0,0
15156,HRV000012903968,HRV,0,0,0,0,10.5,4.4,14.6,29.5,0,14.6,14.6,3,4.866666667,NA,0,0,0
15157,HRV000012903943,HRV,0,0,0,0,15.3,5.2,14.4,34.9,0,14.4,14.4,6,2.4,NA,0,0,0
15158,HRV000012903970,HRV,0,21.2,0,21.2,17,2.9,21.2,41.1,21.2,0,21.2,5,4.24,b,1,0,0
15159,HRV000012903972,HRV,0,0,0,0,19.9,3.3,33.2,56.4,0,33.2,33.2,7,4.742857143,NA,0,0,0
15160,HRV000012903946,HRV,34.4,0,0,0,15.7,5.4,66,87.1,34.4,31.6,66,17,3.882352941,a,1,0,0
