stu_id,credit,sequence,length
HUN000010202395,0,b,1.0
HUN000016303782,0,b,1.0
HUN000009002096,0,b,1.0
HUN000019804618,0,a,1.0
HUN000002500491,0,a,1.0
HUN000002500488,0,a,1.0
HUN000002500497,1,ab,2.0
HUN000000800172,1,ab,2.0
HUN000012802913,0,a,1.0
HUN000012802930,1,ab,2.0
HUN000012802931,0,a,1.0
HUN000014203264,1,ab,2.0
HUN000007901733,0,b,1.0
HUN000003600784,0,b,1.0
HUN000003600766,0,b,1.0
HUN000016503843,0,a,1.0
HUN000002200433,0,b,1.0
HUN000000200034,0,a,1.0
HUN000008802034,0,ab,2.0
HUN000016903932,1,ab,2.0
HUN000009602267,0,b,1.0
HUN000017704081,0,b,1.0
HUN000001100260,0,b,1.0
HUN000001100244,0,a,1.0
HUN000001100253,1,ab,2.0
IRL000016204430,0,b,1.0
IRL000016204415,0,a,1.0
IRL000001000268,1,ab,2.0
IRL000001000266,0,b,1.0
IRL000016704551,1,bab,3.0
IRL000005501422,1,ab,2.0
IRL000018204982,1,abb,3.0
IRL000018204972,0,b,1.0
IRL000002900752,1,ab,2.0
IRL000001600416,1,ab,2.0
IRL000001600425,1,ab,2.0
IRL000017104662,1,ab,2.0
IRL000017104656,1,bab,3.0
IRL000012703410,1,ababb,5.0
IRL000007602010,0,b,1.0
IRL000009302481,0,b,1.0
IRL000009302488,1,ab,2.0
IRL000009302476,0,ba,2.0
IRL000009302487,1,bab,3.0
IRL000017304732,1,ab,2.0
IRL000017304711,0,b,1.0
IRL000003800990,0,b,1.0
IRL000003901026,1,ab,2.0
IRL000009802600,0,b,1.0
IRL000009802624,0,b,1.0
IRL000016304447,0,b,1.0
IRL000010402790,0,b,1.0
IRL000010402798,1,bbbab,5.0
IRL000015804318,1,ab,2.0
IRL000015804305,1,abab,4.0
IRL000015804289,0,a,1.0
IRL000004401145,1,bab,3.0
IRL000014603961,1,ab,2.0
IRL000011703133,1,ab,2.0
IRL000011703139,0,bb,2.0
IRL000008402223,0,b,1.0
IRL000008402216,0,b,1.0
IRL000009602559,0,b,1.0
IRL000009602571,0,b,1.0
IRL000005901526,1,bab,3.0
IRL000010502818,0,a,1.0
IRL000013103525,0,b,1.0
IRL000003300871,1,abab,4.0
IRL000003300870,0,abab,4.0
IRL000007802053,1,abab,4.0
IRL000000900221,0,b,1.0
IRL000000900233,1,ab,2.0
IRL000001400377,0,b,1.0
IRL000009502542,1,bab,3.0
IRL000009502541,1,ab,2.0
IRL000013303581,1,abab,4.0
IRL000010302769,0,b,1.0
IRL000010302760,0,b,1.0
IRL000004701219,1,ab,2.0
IRL000004701213,0,b,1.0
IRL000006601703,0,b,1.0
IRL000006601708,1,bab,3.0
IRL000016804590,1,ab,2.0
IRL000016804567,1,ab,2.0
IRL000008802348,0,a,1.0
IRL000008802333,0,b,1.0
IRL000017004639,0,b,1.0
IRL000017004634,1,ab,2.0
IRL000014804003,0,b,1.0
IRL000014804023,1,ab,2.0
IRL000018104947,1,aab,3.0
IRL000018104961,1,bab,3.0
IRL000008602273,1,bab,3.0
IRL000004301126,0,a,1.0
IRL000004301117,1,ab,2.0
IRL000004301121,0,b,1.0
IRL000011303023,0,b,1.0
IRL000011303035,0,b,1.0
IRL000001100295,1,abab,4.0
IRL000001100275,1,ab,2.0
IRL000002800728,0,b,1.0
IRL000002800714,0,bb,2.0
IRL000012203276,1,ab,2.0
IRL000012203278,0,b,1.0
IRL000005001301,0,b,1.0
IRL000007702035,1,bab,3.0
IRL000007702028,1,ab,2.0
IRL000017604820,0,a,1.0
IRL000017604817,0,b,1.0
IRL000017604796,0,b,1.0
IRL000010702862,1,ab,2.0
IRL000004901261,1,abab,4.0
IRL000006501691,1,bab,3.0
IRL000006501676,0,aaaaaa,6.0
IRL000007201876,0,b,1.0
IRL000006201607,0,a,1.0
IRL000006201619,0,a,1.0
IRL000016504512,0,a,1.0
IRL000016504489,0,b,1.0
IRL000015304158,1,ab,2.0
IRL000015304152,1,bab,3.0
IRL000013703696,1,abb,3.0
IRL000013703705,1,abb,3.0
IRL000013703690,0,b,1.0
IRL000000500132,0,b,1.0
IRL000000400104,0,b,1.0
IRL000000400095,0,ba,2.0
IRL000012803441,0,b,1.0
IRL000012803447,1,abb,3.0
IRL000010902923,0,b,1.0
IRL000010902918,1,ab,2.0
IRL000010902924,1,abab,4.0
IRL000007101862,0,ab,2.0
IRL000007101865,1,ab,2.0
IRL000014904027,1,ab,2.0
IRL000018004921,0,b,1.0
IRL000018004932,0,b,1.0
IRL000018004926,1,aab,3.0
IRL000015904325,1,abab,4.0
IRL000015904332,1,bab,3.0
IRL000012303305,1,bab,3.0
IRL000012303291,0,b,1.0
IRL000002700711,1,abb,3.0
IRL000002700697,0,b,1.0
IRL000015704277,1,bab,3.0
IRL000005401408,0,a,1.0
IRL000006901809,0,b,1.0
IRL000006901792,1,ab,2.0
IRL000016404471,1,ab,2.0
IRL000016404464,0,b,1.0
IRL000009902633,0,b,1.0
IRL000009902651,0,b,1.0
IRL000005101321,0,b,1.0
IRL000005101307,0,b,1.0
IRL000001700444,1,bab,3.0
IRL000015604232,1,ab,2.0
IRL000003200836,1,ab,2.0
IRL000003200819,1,abb,3.0
IRL000014503933,0,b,1.0
IRL000011403061,0,a,1.0
IRL000002400614,1,ab,2.0
IRL000014703999,1,ab,2.0
IRL000014703996,0,a,1.0
IRL000014703987,1,ab,2.0
IRL000008502263,1,bab,3.0
IRL000010002675,1,ab,2.0
IRL000002200558,0,b,1.0
IRL000001500388,0,b,1.0
IRL000009702587,0,b,1.0
IRL000000200039,0,ab,2.0
IRL000000200035,1,ab,2.0
IRL000002000510,0,b,1.0
IRL000011203021,1,abab,4.0
IRL000011203016,1,ab,2.0
IRL000011203006,1,ababababb,9.0
IRL000007401956,0,b,1.0
IRL000007401949,0,ba,2.0
IRL000005801495,1,ab,2.0
IRL000007902109,0,a,1.0
IRL000008702301,1,ab,2.0
IRL000008702299,1,bab,3.0
IRL000000600157,1,ab,2.0
IRL000011002944,1,bab,3.0
IRL000003700959,1,ab,2.0
IRL000015004062,0,b,1.0
IRL000005701493,0,b,1.0
IRL000004101058,1,ab,2.0
IRL000004101049,1,ab,2.0
IRL000001900495,0,bb,2.0
IRL000001900493,1,ab,2.0
IRL000008902371,0,b,1.0
IRL000001200331,0,a,1.0
IRL000008102139,0,b,1.0
IRL000008102151,1,ab,2.0
IRL000003400889,0,b,1.0
IRL000011102979,0,a,1.0
IRL000006301633,0,b,1.0
IRL000009402505,0,b,1.0
IRL000004501172,1,ab,2.0
IRL000000300075,0,b,1.0
IRL000000300074,0,b,1.0
IRL000010102718,1,ab,2.0
IRL000009102419,0,b,1.0
IRL000009102414,0,b,1.0
IRL000008302187,1,abb,3.0
IRL000008302195,0,b,1.0
IRL000000700177,0,b,1.0
IRL000006801781,0,b,1.0
IRL000011903199,1,abb,3.0
IRL000002500639,0,a,1.0
IRL000002500622,1,ab,2.0
IRL000005201336,0,bb,2.0
IRL000017404742,1,ab,2.0
IRL000017404771,1,ab,2.0
IRL000017404757,0,b,1.0
IRL000012403323,1,ab,2.0
IRL000006401663,0,a,1.0
IRL000006401668,1,ab,2.0
IRL000013803716,1,bbab,4.0
IRL000012603380,1,ab,2.0
IRL000007301906,0,b,1.0
IRL000017804875,1,ab,2.0
IRL000002600659,0,b,1.0
IRL000002600662,1,abab,4.0
IRL000001800484,1,ab,2.0
IRL000001800476,1,ab,2.0
IRL000002300583,1,ab,2.0
IRL000002300590,0,b,1.0
IRL000000100002,0,b,1.0
IRL000002100543,0,b,1.0
IRL000013403608,0,b,1.0
IRL000013403609,0,b,1.0
IRL000011503099,1,bab,3.0
IRL000011503096,1,bab,3.0
IRL000010202725,1,ab,2.0
IRL000016004369,1,ab,2.0
IRL000018305004,1,ab,2.0
IRL000018305012,0,b,1.0
IRL000014103797,0,b,1.0
IRL000014103800,1,ab,2.0
IRL000003600941,0,b,1.0
IRL000012903467,1,aabab,5.0
IRL000012903457,0,b,1.0
IRL000012903463,1,bab,3.0
IRL000012103246,0,a,1.0
IRL000012103249,0,b,1.0
IRL000010802885,1,babb,4.0
IRL000016604525,1,abab,4.0
IRL000016604519,1,ab,2.0
IRL000014303867,0,b,1.0
IRL000004801229,0,bb,2.0
IRL000004801230,1,bab,3.0
IRL000013203551,1,abab,4.0
IRL000013203532,0,a,1.0
IRL000014203844,0,b,1.0
IRL000014203837,0,b,1.0
IRL000014203824,0,b,1.0
ISR000002400734,0,b,1.0
ISR000002400729,0,b,1.0
ISR000013804017,1,abab,4.0
ISR000013804026,0,b,1.0
ISR000008002304,0,aa,2.0
ISR000008002298,0,b,1.0
ISR000006601920,0,b,1.0
ISR000002000605,0,b,1.0
ISR000008302388,0,b,1.0
ISR000001500452,1,ab,2.0
ISR000016704885,0,b,1.0
ISR000016704883,1,ab,2.0
ISR000011403301,0,b,1.0
ISR000011403316,0,b,1.0
ISR000005201567,0,a,1.0
ISR000005201573,0,a,1.0
ISR000002300675,0,bb,2.0
ISR000002300699,1,bab,3.0
ISR000010903188,1,bab,3.0
ISR000013503938,0,b,1.0
ISR000013503952,0,b,1.0
ISR000012603681,1,ab,2.0
ISR000012603698,1,aab,3.0
ISR000017004964,0,a,1.0
ISR000017004957,1,bab,3.0
ISR000007802258,0,bb,2.0
ISR000004301256,1,ab,2.0
ISR000004301273,0,b,1.0
ISR000012703707,1,bab,3.0
ISR000012703733,1,abab,4.0
ISR000012703724,0,b,1.0
ISR000012703722,1,ab,2.0
ISR000015004390,1,ab,2.0
ISR000004701400,1,bab,3.0
ISR000014504247,0,b,1.0
ISR000001800541,0,aa,2.0
ISR000006501911,0,b,1.0
ISR000003501032,1,baaaaab,7.0
ISR000001300397,1,ab,2.0
ISR000001300379,0,b,1.0
ISR000003401015,1,ab,2.0
ISR000003401024,1,bab,3.0
ISR000001100324,0,a,1.0
ISR000001100320,0,bb,2.0
ISR000006801965,0,b,1.0
ISR000006801975,0,aba,3.0
ISR000006801973,0,aba,3.0
ISR000009502751,0,b,1.0
ISR000010403013,1,bab,3.0
ISR000010403005,1,bab,3.0
ISR000000900286,1,bab,3.0
ISR000007202055,1,ab,2.0
ISR000013203872,0,b,1.0
ISR000006101814,0,b,1.0
ISR000015504570,1,bab,3.0
ISR000015404516,0,bb,2.0
ISR000015404518,1,ab,2.0
ISR000004101206,0,b,1.0
ISR000009002622,1,ab,2.0
ISR000009002620,0,b,1.0
ISR000011303294,0,b,1.0
ISR000011303274,0,b,1.0
ISR000001700507,1,bab,3.0
ISR000001700515,1,ab,2.0
ISR000014804319,0,a,1.0
ISR000014804339,0,b,1.0
ISR000005901754,0,b,1.0
ISR000005901746,0,a,1.0
ISR000011603361,1,ab,2.0
ISR000007302100,0,b,1.0
ISR000006201824,1,abab,4.0
ISR000010002895,1,ab,2.0
ISR000003000893,1,bab,3.0
ISR000008602496,1,ab,2.0
ISR000008602476,0,b,1.0
ISR000008102336,1,ab,2.0
ISR000008902569,1,bab,3.0
ISR000008902600,0,a,1.0
ISR000008902579,0,b,1.0
ISR000007702226,0,a,1.0
ISR000007702202,1,baaaaab,7.0
ISR000000300082,0,b,1.0
ISR000000300074,0,bb,2.0
ISR000009802810,1,baab,4.0
ISR000009802829,0,b,1.0
ISR000011703395,1,bab,3.0
ISR000002800818,1,aaaaab,6.0
ISR000002800820,0,b,1.0
ISR000016604851,0,b,1.0
ISR000016604840,0,a,1.0
ISR000002200670,1,bab,3.0
ISR000002200667,0,b,1.0
ISR000000200039,0,b,1.0
ISR000000200048,1,bab,3.0
ISR000007502151,1,bab,3.0
ISR000016804915,0,b,1.0
ISR000016804923,0,bb,2.0
ISR000011803438,1,ab,2.0
ISR000011803424,1,ab,2.0
ISR000007402139,0,b,1.0
ISR000007402134,0,bb,2.0
ISR000001900565,0,b,1.0
ISR000001900586,1,aabab,5.0
ISR000001900572,0,b,1.0
ISR000016304765,0,b,1.0
ISR000016304738,0,a,1.0
ISR000016304758,1,ab,2.0
ISR000011503334,0,b,1.0
ISR000012303590,1,abb,3.0
ISR000012303574,1,ab,2.0
ISR000015704602,0,b,1.0
ISR000014404194,1,ab,2.0
ISR000014404206,0,a,1.0
ISR000012503661,0,bb,2.0
ISR000012503671,1,ab,2.0
ISR000012503647,0,b,1.0
ISR000014704300,1,ab,2.0
ISR000014704315,1,bab,3.0
ISR000014104115,1,bab,3.0
ISR000000100016,1,bab,3.0
ISR000005601657,0,bb,2.0
ISR000005601638,1,ab,2.0
ISR000002600772,0,a,1.0
ISR000002600779,0,a,1.0
ISR000004601368,0,b,1.0
ISR000004601375,1,bab,3.0
ISR000004801439,0,a,1.0
ISR000004801443,0,b,1.0
ISR000008402407,0,a,1.0
ISR000010603080,0,a,1.0
ISR000009302690,0,b,1.0
ISR000010703086,0,a,1.0
ISR000007002019,0,b,1.0
ISR000007002016,0,b,1.0
ISR000007002003,0,b,1.0
ISR000007002012,1,ab,2.0
ISR000004901477,0,a,1.0
ISR000004901473,1,bab,3.0
ISR000004901468,1,ab,2.0
ISR000003801102,1,ab,2.0
ISR000003801122,1,abab,4.0
ISR000006901990,0,b,1.0
ISR000016004690,1,bab,3.0
ISR000005101540,0,a,1.0
ISR000016204731,1,ab,2.0
ISR000002900846,0,b,1.0
ISR000001400416,1,ab,2.0
ISR000001400406,1,babb,4.0
ISR000001400400,1,bab,3.0
ISR000012903777,0,a,1.0
ISR000008802540,1,abb,3.0
ISR000008802561,0,b,1.0
ISR000008802547,0,b,1.0
ISR000008802549,1,bab,3.0
ISR000014604268,0,b,1.0
ISR000007902289,0,b,1.0
ISR000009402739,0,b,1.0
ISR000013303900,0,bb,2.0
ISR000008702507,0,b,1.0
ISR000007102031,0,a,1.0
ISR000005501617,0,b,1.0
ISR000005001497,0,b,1.0
ISR000005001490,0,b,1.0
ISR000014904359,0,ab,2.0
ISR000003901148,0,b,1.0
ISR000003901153,0,ba,2.0
ISR000003901155,1,ab,2.0
ISR000000400122,0,b,1.0
ISR000001200339,0,b,1.0
ISR000016104706,1,ab,2.0
ISR000015304492,0,b,1.0
ISR000015304502,1,bab,3.0
ISR000015304498,0,b,1.0
ISR000008502453,0,a,1.0
ISR000014304169,0,aba,3.0
ISR000014304183,0,b,1.0
ISR000014304154,1,ab,2.0
ISR000014304177,1,ab,2.0
ISR000001600496,0,b,1.0
ISR000001600502,0,b,1.0
ISR000001600485,1,bab,3.0
ISR000006301865,0,b,1.0
ISR000006301853,0,b,1.0
ISR000010803140,0,b,1.0
ISR000012403620,0,b,1.0
ISR000012403628,0,b,1.0
ISR000012403630,1,abab,4.0
ISR000013704004,1,ab,2.0
ISR000013704007,0,a,1.0
ISR000013704009,0,b,1.0
ISR000013704000,1,bab,3.0
ISR000003100924,0,b,1.0
ISR000013103833,1,bab,3.0
ITA000086622791,1,bab,3.0
ITA000079220705,0,a,1.0
ITA000079220712,1,ab,2.0
ITA000092924410,1,ab,2.0
ITA000112129214,0,b,1.0
ITA000112129217,1,bab,3.0
ITA000055914729,0,a,1.0
ITA000086022626,1,bab,3.0
ITA000086022642,1,bab,3.0
ITA000077120166,1,ab,2.0
ITA000100326372,0,b,1.0
ITA000100326387,1,aab,3.0
ITA000067617767,1,ab,2.0
ITA000067617781,0,a,1.0
ITA000039610315,0,b,1.0
ITA000067017636,1,ab,2.0
ITA000091123987,0,bb,2.0
ITA000096025213,1,ab,2.0
ITA000076420010,0,ba,2.0
ITA000076420037,1,ab,2.0
ITA000028107202,0,b,1.0
ITA000026506798,0,a,1.0
ITA000020605227,0,b,1.0
ITA000020605205,1,bab,3.0
ITA000002600668,0,b,1.0
ITA000002600664,0,b,1.0
ITA000002600672,0,b,1.0
ITA000091924226,1,abab,4.0
ITA000063016534,0,b,1.0
ITA000022205708,1,abb,3.0
ITA000108828473,0,b,1.0
ITA000117530574,1,ab,2.0
ITA000021605501,1,bab,3.0
ITA000021605518,1,ab,2.0
ITA000044211517,0,bb,2.0
ITA000044211536,0,aa,2.0
ITA000047312373,0,b,1.0
ITA000047312369,0,b,1.0
ITA000042411058,1,ab,2.0
ITA000025006385,1,bab,3.0
ITA000025006405,1,ab,2.0
ITA000018004548,0,a,1.0
ITA000018004527,0,b,1.0
ITA000075519736,0,b,1.0
ITA000069418257,0,b,1.0
ITA000013603374,0,b,1.0
ITA000053614098,0,b,1.0
ITA000114029697,1,ab,2.0
ITA000018804753,0,b,1.0
ITA000081121231,0,b,1.0
ITA000081121254,0,bb,2.0
ITA000060615932,1,ab,2.0
ITA000060615934,1,ab,2.0
ITA000060615917,1,abab,4.0
ITA000029707601,1,aab,3.0
ITA000069118190,1,abb,3.0
ITA000082021461,1,ab,2.0
ITA000082021453,0,aa,2.0
ITA000008202027,0,b,1.0
ITA000008202010,0,b,1.0
ITA000072518999,0,b,1.0
ITA000072518988,1,aab,3.0
ITA000097725676,1,aab,3.0
ITA000097725674,1,ab,2.0
ITA000023706144,0,b,1.0
ITA000023706146,0,b,1.0
ITA000097325566,1,ab,2.0
ITA000061316073,0,b,1.0
ITA000073819283,1,abab,4.0
ITA000003600894,1,ab,2.0
ITA000003600885,1,ababb,5.0
ITA000003600907,1,aab,3.0
ITA000018104577,0,b,1.0
ITA000018104575,1,abab,4.0
ITA000043911459,1,ab,2.0
ITA000043911465,1,bab,3.0
ITA000043911444,0,b,1.0
ITA000090323783,1,bab,3.0
ITA000022805884,1,ab,2.0
ITA000022805858,0,b,1.0
ITA000048712752,0,a,1.0
ITA000083221833,1,ab,2.0
ITA000083221814,1,ab,2.0
ITA000078720610,0,b,1.0
ITA000107828166,0,a,1.0
ITA000107828160,0,b,1.0
ITA000097025494,0,a,1.0
ITA000097025488,1,bab,3.0
ITA000097025492,0,b,1.0
ITA000094224751,1,ab,2.0
ITA000094224741,0,a,1.0
ITA000088023136,1,bab,3.0
ITA000071418672,0,a,1.0
ITA000071418688,0,b,1.0
ITA000071418675,1,abab,4.0
ITA000100426413,0,b,1.0
ITA000100426402,0,b,1.0
ITA000100426418,0,b,1.0
ITA000092524351,1,ab,2.0
ITA000037809779,0,bb,2.0
ITA000037809785,1,bab,3.0
ITA000037809793,1,ab,2.0
ITA000000200049,1,abab,4.0
ITA000030507795,0,b,1.0
ITA000030507793,1,abab,4.0
ITA000030507785,0,aa,2.0
ITA000010402559,1,ab,2.0
ITA000010402551,1,ab,2.0
ITA000111929160,0,aaa,3.0
ITA000111929158,0,bb,2.0
ITA000034008717,1,ab,2.0
ITA000034008705,1,bab,3.0
ITA000054714426,0,b,1.0
ITA000054714411,0,b,1.0
ITA000004401110,0,b,1.0
ITA000053313986,1,bab,3.0
ITA000083021773,0,b,1.0
ITA000113029458,1,ab,2.0
ITA000113029456,1,bab,3.0
ITA000011602906,0,b,1.0
ITA000011602903,0,a,1.0
ITA000016003977,1,bab,3.0
ITA000016003986,1,abab,4.0
ITA000037109569,0,ab,2.0
ITA000037109579,1,abab,4.0
ITA000066417484,1,ab,2.0
ITA000055814708,1,bab,3.0
ITA000036409365,0,b,1.0
ITA000036409361,0,b,1.0
ITA000036409358,1,ab,2.0
ITA000079320741,1,ab,2.0
ITA000019304877,1,ab,2.0
ITA000093824658,1,ab,2.0
ITA000070218442,1,ab,2.0
ITA000026606813,0,aa,2.0
ITA000109128552,0,bbb,3.0
ITA000109128564,0,b,1.0
ITA000103327112,0,b,1.0
ITA000080020919,0,aba,3.0
ITA000080020939,0,b,1.0
ITA000080020914,1,ab,2.0
ITA000116330211,0,b,1.0
ITA000116330221,1,ab,2.0
ITA000051213416,0,b,1.0
ITA000051213438,0,a,1.0
ITA000071818778,0,b,1.0
ITA000082521618,0,b,1.0
ITA000082521606,0,aaaaa,5.0
ITA000103627184,0,b,1.0
ITA000106627876,1,ababbb,6.0
ITA000106627881,0,b,1.0
ITA000061816209,0,b,1.0
ITA000103727213,1,bab,3.0
ITA000095325019,0,b,1.0
ITA000047612417,1,ab,2.0
ITA000047612427,0,b,1.0
ITA000005501442,1,babab,5.0
ITA000000300073,1,ababb,5.0
ITA000000300084,1,aab,3.0
ITA000000300088,0,b,1.0
ITA000109328611,1,ab,2.0
ITA000087322932,0,b,1.0
ITA000087322910,0,b,1.0
ITA000087322940,0,b,1.0
ITA000002100534,0,b,1.0
ITA000002100517,1,ab,2.0
ITA000002100512,1,ab,2.0
ITA000004301094,1,ab,2.0
ITA000004301093,0,b,1.0
ITA000092724371,0,a,1.0
ITA000092724376,0,b,1.0
ITA000023205997,0,b,1.0
ITA000023205986,0,b,1.0
ITA000011402824,1,abb,3.0
ITA000090523846,1,bab,3.0
ITA000038409962,1,ab,2.0
ITA000038409968,1,bab,3.0
ITA000038409967,1,abb,3.0
ITA000038409972,1,bab,3.0
ITA000015303796,0,b,1.0
ITA000015303791,1,babb,4.0
ITA000017604396,1,abab,4.0
ITA000040110464,1,abab,4.0
ITA000078520532,0,b,1.0
ITA000098025772,1,ab,2.0
ITA000100626458,0,b,1.0
ITA000078120392,1,abab,4.0
ITA000078120386,0,b,1.0
ITA000107428038,1,ab,2.0
ITA000046412111,0,bb,2.0
ITA000046412107,0,b,1.0
ITA000053414033,0,b,1.0
ITA000092324317,0,b,1.0
ITA000092324314,0,b,1.0
ITA000072819077,0,aba,3.0
ITA000033608613,0,b,1.0
ITA000044711623,1,abab,4.0
ITA000042010914,0,b,1.0
ITA000006001562,0,aa,2.0
ITA000076119930,0,b,1.0
ITA000076119937,1,ab,2.0
ITA000002300574,0,b,1.0
ITA000002300569,1,ab,2.0
ITA000026206718,1,ab,2.0
ITA000026206695,0,b,1.0
ITA000026206698,1,bab,3.0
ITA000017304308,0,b,1.0
ITA000017304311,0,b,1.0
ITA000015203767,1,bab,3.0
ITA000070118414,0,b,1.0
ITA000052513825,0,b,1.0
ITA000052513821,1,ab,2.0
ITA000062516405,0,bb,2.0
ITA000085022299,1,bab,3.0
ITA000085022288,1,ab,2.0
ITA000008602110,0,a,1.0
ITA000004101048,1,ab,2.0
ITA000015103721,1,ab,2.0
ITA000069218218,1,ab,2.0
ITA000070818540,1,abab,4.0
ITA000020105081,0,b,1.0
ITA000052613833,0,b,1.0
ITA000071118595,0,b,1.0
ITA000040510548,1,ab,2.0
ITA000040510551,0,b,1.0
ITA000040510534,1,ab,2.0
ITA000018504688,0,a,1.0
ITA000018504683,0,a,1.0
ITA000079420753,0,b,1.0
ITA000107628098,0,b,1.0
ITA000107628076,1,abab,4.0
ITA000038710063,1,ab,2.0
ITA000038710083,1,bab,3.0
ITA000038710072,1,bab,3.0
ITA000052813875,0,b,1.0
ITA000052813873,1,ab,2.0
ITA000095825137,0,a,1.0
ITA000095825146,1,bab,3.0
ITA000016804166,1,bab,3.0
ITA000016804179,1,aaaaab,6.0
ITA000016804180,0,bb,2.0
ITA000032708371,0,b,1.0
ITA000051513525,1,baaaaab,7.0
ITA000051513555,0,ab,2.0
ITA000070318479,1,ab,2.0
ITA000102126775,0,b,1.0
ITA000092824384,0,a,1.0
ITA000092824394,0,b,1.0
ITA000030207697,0,a,1.0
JPN000014804881,1,abab,4.0
JPN000014804899,1,ab,2.0
JPN000014804900,1,bab,3.0
JPN000014804905,1,abab,4.0
JPN000001200378,0,b,1.0
JPN000001200395,0,a,1.0
JPN000001200399,1,ab,2.0
JPN000001200386,0,b,1.0
JPN000017305734,1,ab,2.0
JPN000017305735,1,bab,3.0
JPN000017305760,0,a,1.0
JPN000017305728,1,abab,4.0
JPN000017305733,1,abab,4.0
JPN000004101371,1,abab,4.0
JPN000004101358,0,a,1.0
JPN000004101364,0,a,1.0
JPN000004101360,1,bab,3.0
JPN000000900269,1,bab,3.0
JPN000000900270,0,a,1.0
JPN000000900299,1,aaaaab,6.0
JPN000000900297,1,ab,2.0
JPN000006302108,0,a,1.0
JPN000006302093,0,a,1.0
JPN000006302104,1,bab,3.0
JPN000006602186,1,abab,4.0
JPN000006602180,0,a,1.0
JPN000006602193,1,ab,2.0
JPN000000800239,1,aab,3.0
JPN000000800246,1,ab,2.0
JPN000018206025,1,ab,2.0
JPN000018206041,1,ab,2.0
JPN000016705552,0,a,1.0
JPN000016705543,1,abab,4.0
JPN000016705535,1,aaaaab,6.0
JPN000016705545,0,a,1.0
JPN000010103322,0,a,1.0
JPN000010103336,0,b,1.0
JPN000010103333,0,a,1.0
JPN000010103343,0,a,1.0
JPN000015705203,0,b,1.0
JPN000015705217,1,abab,4.0
JPN000001300431,0,b,1.0
JPN000001300423,1,abab,4.0
JPN000011103676,0,b,1.0
JPN000007802604,1,abab,4.0
JPN000007802606,0,aaa,3.0
JPN000007802591,1,ab,2.0
JPN000007802598,1,ab,2.0
JPN000017205712,1,ab,2.0
JPN000017205697,1,ab,2.0
JPN000007202389,1,abbb,4.0
JPN000007202406,0,aba,3.0
JPN000010703522,0,aa,2.0
JPN000010503471,1,ab,2.0
JPN000010503479,1,ab,2.0
JPN000010503461,0,a,1.0
JPN000010503465,0,aaaaaa,6.0
JPN000000600190,1,abab,4.0
JPN000000600182,1,ab,2.0
JPN000014504810,1,bab,3.0
JPN000014504802,0,aaaaaa,6.0
JPN000014504792,1,ab,2.0
JPN000019006296,0,a,1.0
JPN000019006307,0,a,1.0
JPN000019006316,1,abaab,5.0
JPN000019006306,1,ab,2.0
JPN000019006303,1,ab,2.0
JPN000000300093,1,ab,2.0
JPN000000300077,1,aabab,5.0
JPN000000300067,1,ab,2.0
JPN000000300094,1,abb,3.0
JPN000012103995,1,ab,2.0
JPN000012103989,0,a,1.0
JPN000010603493,1,abab,4.0
JPN000010603511,0,aaaaaa,6.0
JPN000016905634,1,abab,4.0
JPN000016905626,0,aaaaa,5.0
JPN000016905622,1,ab,2.0
JPN000000500145,1,ab,2.0
JPN000000500159,1,ab,2.0
JPN000000500163,0,a,1.0
JPN000000500165,1,babb,4.0
JPN000004901630,1,bab,3.0
JPN000004901650,0,a,1.0
JPN000004901634,0,a,1.0
JPN000015305077,1,ab,2.0
JPN000015305078,1,ab,2.0
JPN000015305064,1,ab,2.0
JPN000010403431,1,ab,2.0
JPN000010403426,1,bab,3.0
JPN000010403423,1,aaaaab,6.0
JPN000010403435,0,aa,2.0
JPN000006502173,0,aa,2.0
JPN000006502167,1,abbabb,6.0
JPN000006502176,1,ab,2.0
JPN000006502154,1,abb,3.0
JPN000017005638,0,aaa,3.0
JPN000017005649,1,ab,2.0
JPN000010003298,1,ab,2.0
JPN000010003288,1,abb,3.0
JPN000010003291,1,ab,2.0
JPN000010003308,1,abab,4.0
JPN000001800575,1,abab,4.0
JPN000001800586,1,abab,4.0
JPN000001800577,1,ab,2.0
JPN000001800585,1,ab,2.0
JPN000001800599,1,ab,2.0
JPN000011303719,0,ab,2.0
JPN000011303727,1,ab,2.0
JPN000011303712,0,a,1.0
JPN000011303726,1,aaaaab,6.0
JPN000014404764,0,b,1.0
JPN000014404775,0,a,1.0
JPN000014404752,0,b,1.0
JPN000014404761,0,a,1.0
JPN000002500838,0,a,1.0
JPN000002500844,1,ab,2.0
JPN000002500833,0,b,1.0
JPN000002500819,1,abab,4.0
JPN000002500846,1,ab,2.0
JPN000008902971,1,bab,3.0
JPN000008902959,0,aa,2.0
JPN000008902961,1,abab,4.0
JPN000008902945,1,ab,2.0
JPN000008902974,1,babb,4.0
JPN000005101700,1,bab,3.0
JPN000005101704,1,abab,4.0
JPN000005101703,0,aa,2.0
JPN000005101698,0,b,1.0
JPN000005501829,1,baaaaab,7.0
JPN000005501840,1,ab,2.0
JPN000005501845,0,aa,2.0
JPN000005501852,1,bab,3.0
JPN000005501841,0,ab,2.0
JPN000015405096,1,ab,2.0
JPN000015405090,1,abab,4.0
JPN000015405105,0,a,1.0
JPN000015405103,0,babbb,5.0
JPN000015405089,1,ab,2.0
JPN000001100344,1,bab,3.0
JPN000001100358,1,bab,3.0
